appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
4625951_406635,4625951,406635,281,281,2025-12-27,Phil Foden,GB1,0,0,0,0,90
4625951_413507,4625951,413507,703,703,2025-12-27,Nikola Milenković,GB1,0,0,0,0,90
4625951_418560,4625951,418560,281,281,2025-12-27,Erling Haaland,GB1,0,0,0,0,90
4625951_429014,4625951,429014,703,703,2025-12-27,Morgan Gibbs-White,GB1,0,0,0,0,90
4625951_497291,4625951,497291,703,703,2025-12-27,Nicolás Domínguez,GB1,0,0,0,0,87
4625951_503680,4625951,503680,703,703,2025-12-27,Neco Williams,GB1,0,0,0,0,90
4625951_607223,4625951,607223,281,281,2025-12-27,Rayan Cherki,GB1,0,0,1,1,89
4625953_260827,4625953,260827,931,931,2025-12-27,Joachim Andersen,GB1,1,0,0,0,90
4625953_262226,4625953,262226,931,931,2025-12-27,Timothy Castagne,GB1,0,0,0,0,8
4625953_279455,4625953,279455,931,931,2025-12-27,Harry Wilson,GB1,1,0,0,1,90
4625953_283628,4625953,283628,379,379,2025-12-27,Tomáš Souček,GB1,0,0,0,0,7
4625953_314875,4625953,314875,379,379,2025-12-27,Jarrod Bowen,GB1,0,0,0,0,90
4625953_349701,4625953,349701,931,931,2025-12-27,Antonee Robinson,GB1,0,0,0,0,90
4625953_525247,4625953,525247,379,379,2025-12-27,Maximilian Kilman,GB1,0,0,0,0,90
4625953_72476,4625953,72476,931,931,2025-12-27,Bernd Leno,GB1,0,0,0,0,90
4620862_133179,4620862,133179,800,800,2025-12-28,Marten de Roon,IT1,0,0,0,0,90
4620862_165513,4620862,165513,800,800,2025-12-28,Berat Djimsiti,IT1,0,0,0,0,90
4620862_181136,4620862,181136,46,46,2025-12-28,Piotr Zielinski,IT1,0,0,0,0,83
4620862_198116,4620862,198116,46,46,2025-12-28,Federico Dimarco,IT1,0,0,0,0,76
4620862_205938,4620862,205938,800,800,2025-12-28,Mario Pašalić,IT1,0,0,0,0,58
4620862_255942,4620862,255942,46,46,2025-12-28,Nicolò Barella,IT1,0,0,0,0,76
4620862_318528,4620862,318528,46,46,2025-12-28,Marcus Thuram,IT1,0,0,0,0,64
4620862_394300,4620862,394300,46,46,2025-12-28,Davide Frattesi,IT1,0,0,0,0,7
4620862_406625,4620862,406625,46,46,2025-12-28,Lautaro Martínez,IT1,0,0,1,0,84
4620862_42205,4620862,42205,46,46,2025-12-28,Yann Sommer,IT1,0,0,0,0,90
4620862_435772,4620862,435772,800,800,2025-12-28,Charles De Ketelaere,IT1,0,0,0,0,90
4620862_459763,4620862,459763,800,800,2025-12-28,Marco Carnesecchi,IT1,0,0,0,0,90
4620862_528833,4620862,528833,800,800,2025-12-28,Lazar Samardžić,IT1,0,0,0,0,15
4620862_55735,4620862,55735,46,46,2025-12-28,Henrikh Mkhitaryan,IT1,0,0,0,0,14
4620862_585982,4620862,585982,46,46,2025-12-28,Carlos Augusto,IT1,0,0,0,0,14
4620862_607854,4620862,607854,800,800,2025-12-28,Éderson,IT1,0,0,0,0,90
4620863_315865,4620863,315865,6574,6574,2025-12-28,Andrea Pinamonti,IT1,0,0,0,0,90
4620863_368482,4620863,368482,1025,1025,2025-12-28,Riccardo Orsolini,IT1,0,0,0,0,71
4620863_413565,4620863,413565,1025,1025,2025-12-28,Jhon Lucumí,IT1,0,0,0,0,90
4620863_538964,4620863,538964,1025,1025,2025-12-28,Thijs Dallinga,IT1,0,0,0,0,70
4620863_74683,4620863,74683,6574,6574,2025-12-28,Nemanja Matić,IT1,0,0,0,0,90
4620864_165895,4620864,165895,6195,6195,2025-12-28,Matteo Politano,IT1,0,0,0,0,89
4620864_169880,4620864,169880,6195,6195,2025-12-28,Giovanni Di Lorenzo,IT1,0,0,0,0,90
4620864_192735,4620864,192735,6195,6195,2025-12-28,Stanislav Lobotka,IT1,0,0,0,0,90
4620864_234523,4620864,234523,2239,2239,2025-12-28,Antonio Sanabria,IT1,0,0,0,0,60
4620864_257474,4620864,257474,6195,6195,2025-12-28,Vanja Milinković-Savić,IT1,0,0,0,0,90
4620864_315969,4620864,315969,6195,6195,2025-12-28,Scott McTominay,IT1,1,0,0,1,90
4620864_351955,4620864,351955,2239,2239,2025-12-28,Federico Baschirotto,IT1,0,0,0,0,90
4620864_525299,4620864,525299,6195,6195,2025-12-28,Miguel Gutiérrez,IT1,0,0,0,0,45
4620864_610442,4620864,610442,6195,6195,2025-12-28,Rasmus Højlund,IT1,0,0,2,0,89
4620866_182906,4620866,182906,5,5,2025-12-28,Mike Maignan,IT1,0,0,0,0,90
4620866_182913,4620866,182913,5,5,2025-12-28,Adrien Rabiot,IT1,0,0,0,1,90
4620866_241923,4620866,241923,276,276,2025-12-28,Lorenzo Montipò,IT1,0,0,0,0,90
4620866_27992,4620866,27992,5,5,2025-12-28,Luka Modrić,IT1,0,0,0,0,70
4620866_315779,4620866,315779,5,5,2025-12-28,Christian Pulisic,IT1,0,0,1,0,76
4620866_357796,4620866,357796,276,276,2025-12-28,Domagoj Bradarić,IT1,0,0,0,0,65
4620866_381950,4620866,381950,5,5,2025-12-28,Alexis Saelemaekers,IT1,0,0,0,0,76
4620866_467992,4620866,467992,5,5,2025-12-28,Samuele Ricci,IT1,0,0,0,0,14
4620866_569598,4620866,569598,5,5,2025-12-28,Youssouf Fofana,IT1,0,0,0,0,19
4625948_207014,4625948,207014,873,873,2025-12-28,Will Hughes,GB1,1,0,0,0,90
4625948_262980,4625948,262980,873,873,2025-12-28,Jefferson Lerma,GB1,1,0,0,0,90
4625948_286047,4625948,286047,148,148,2025-12-28,Guglielmo Vicario,GB1,0,0,0,0,90
4625948_392757,4625948,392757,873,281,2025-12-28,Marc Guéhi,GB1,0,0,0,0,90
4625948_420002,4625948,420002,873,873,2025-12-28,Jean-Philippe Mateta,GB1,0,0,0,0,90
4625948_434224,4625948,434224,873,873,2025-12-28,Maxence Lacroix,GB1,1,0,0,0,90
4625948_470607,4625948,470607,148,873,2025-12-28,Brennan Johnson,GB1,0,0,0,0,5
4625948_730893,4625948,730893,873,873,2025-12-28,Tyrick Mitchell,GB1,0,0,0,0,90
4625952_111455,4625952,111455,289,289,2025-12-28,Granit Xhaka,GB1,0,0,0,1,90
4625952_344069,4625952,344069,399,399,2025-12-28,Anton Stach,GB1,0,0,0,0,90
4625952_353032,4625952,353032,289,289,2025-12-28,Omar Alderete,GB1,0,0,0,0,90
4620869_199248,4620869,199248,12,12,2025-12-29,Bryan Cristante,IT1,0,0,0,0,74
4620869_251878,4620869,251878,252,252,2025-12-29,Aarón Martín,IT1,0,0,0,0,90
4620869_256448,4620869,256448,12,12,2025-12-29,Gianluca Mancini,IT1,0,0,0,0,74
4620869_487843,4620869,487843,252,252,2025-12-29,Lorenzo Colombo,IT1,0,0,0,0,31
4620869_532937,4620869,532937,252,252,2025-12-29,Johan Vásquez,IT1,0,0,0,0,90
4625954_111873,4625954,111873,405,405,2025-12-30,Emiliano Martínez,GB1,0,0,0,0,90
4625954_126664,4625954,126664,405,405,2025-12-30,Lucas Digne,GB1,0,0,0,0,90
4625954_144028,4625954,144028,11,11,2025-12-30,Leandro Trossard,GB1,0,0,1,1,90
4625954_193116,4625954,193116,405,405,2025-12-30,John McGinn,GB1,0,0,0,0,45
4625954_249565,4625954,249565,405,405,2025-12-30,Youri Tielemans,GB1,0,0,0,0,82
4625954_262749,4625954,262749,11,11,2025-12-30,David Raya,GB1,0,0,0,0,90
4625954_316264,4625954,316264,11,11,2025-12-30,Martin Ødegaard,GB1,0,0,0,1,90
4625954_324358,4625954,324358,405,405,2025-12-30,Ollie Watkins,GB1,1,0,1,0,90
4625954_326029,4625954,326029,405,12,2025-12-30,Donyell Malen,GB1,0,0,0,0,29
4625954_413403,4625954,413403,405,405,2025-12-30,Ezri Konsa,GB1,0,0,0,0,90
4625954_423440,4625954,423440,11,11,2025-12-30,Martín Zubimendi,GB1,0,0,1,0,90
4625954_433177,4625954,433177,11,11,2025-12-30,Bukayo Saka,GB1,0,0,0,0,83
4625954_435338,4625954,435338,11,11,2025-12-30,Gabriel,GB1,0,0,1,0,77
4625954_495666,4625954,495666,11,11,2025-12-30,William Saliba,GB1,0,0,0,0,90
4625956_135343,4625956,135343,762,762,2025-12-30,Fabian Schär,GB1,0,0,0,0,90
4625956_199527,4625956,199527,762,762,2025-12-30,Jacob Murphy,GB1,0,0,0,0,18
4625956_388165,4625956,388165,762,762,2025-12-30,Yoane Wissa,GB1,0,0,1,0,80
4625956_398065,4625956,398065,762,762,2025-12-30,Harvey Barnes,GB1,0,0,0,0,72
4625956_503733,4625956,503733,762,762,2025-12-30,Anthony Gordon,GB1,0,0,0,0,80
4625956_520624,4625956,520624,762,762,2025-12-30,Bruno Guimarães,GB1,0,0,1,0,90
4625956_95424,4625956,95424,1132,1132,2025-12-30,Kyle Walker,GB1,1,0,0,0,90
4625957_583255,4625957,583255,989,281,2025-12-30,Antoine Semenyo,GB1,0,0,0,0,90
4625957_654539,4625957,654539,989,989,2025-12-30,Adrien Truffert,GB1,0,0,0,0,90
4625957_687626,4625957,687626,631,631,2025-12-30,Moisés Caicedo,GB1,1,0,0,0,90
4625960_249994,4625960,249994,543,543,2025-12-30,José Sá,GB1,0,0,0,0,90
4625960_357147,4625960,357147,985,985,2025-12-30,Diogo Dalot,GB1,0,0,0,0,90
4625960_429983,4625960,429983,543,873,2025-12-30,Jørgen Strand Larsen,GB1,1,0,0,0,25
4625960_517894,4625960,517894,985,985,2025-12-30,Matheus Cunha,GB1,0,0,0,0,90
4625961_130164,4625961,130164,29,29,2025-12-30,Jordan Pickford,GB1,0,0,0,0,90
4625961_173504,4625961,173504,29,29,2025-12-30,James Tarkowski,GB1,0,0,0,0,90
4625961_404842,4625961,404842,29,29,2025-12-30,Vitaliy Mykolenko,GB1,0,0,0,0,90
4625961_413507,4625961,413507,703,703,2025-12-30,Nikola Milenković,GB1,0,0,0,0,90
4625961_429014,4625961,429014,703,703,2025-12-30,Morgan Gibbs-White,GB1,0,0,0,0,90
4625961_497291,4625961,497291,703,703,2025-12-30,Nicolás Domínguez,GB1,0,0,0,0,45
4625961_503680,4625961,503680,703,703,2025-12-30,Neco Williams,GB1,0,0,0,0,90
4625961_595809,4625961,595809,29,29,2025-12-30,Beto,GB1,0,0,0,0,5
4625963_148153,4625963,148153,1237,1237,2025-12-30,Lewis Dunk,GB1,1,0,0,0,90
4625963_283628,4625963,283628,379,379,2025-12-30,Tomáš Souček,GB1,0,0,0,0,8
4625963_314875,4625963,314875,379,379,2025-12-30,Jarrod Bowen,GB1,1,0,1,0,90
4625963_525247,4625963,525247,379,379,2025-12-30,Maximilian Kilman,GB1,1,0,0,0,90
4625963_67063,4625963,67063,1237,1237,2025-12-30,Danny Welbeck,GB1,1,0,1,0,83
4625955_270171,4625955,270171,1148,1148,2026-01-01,Vitaly Janelt,GB1,0,0,0,0,90
4625955_286047,4625955,286047,148,148,2026-01-01,Guglielmo Vicario,GB1,1,0,0,0,90
4625955_319859,4625955,319859,1148,1148,2026-01-01,Mathias Jensen,GB1,0,0,0,0,10
4625955_469050,4625955,469050,1148,1148,2026-01-01,Nathan Collins,GB1,0,0,0,0,90
4625958_207014,4625958,207014,873,873,2026-01-01,Will Hughes,GB1,0,0,0,0,56
4625958_260827,4625958,260827,931,931,2026-01-01,Joachim Andersen,GB1,1,0,0,0,90
4625958_262226,4625958,262226,931,931,2026-01-01,Timothy Castagne,GB1,1,0,0,0,39
4625958_262980,4625958,262980,873,873,2026-01-01,Jefferson Lerma,GB1,0,0,0,0,90
4625958_279455,4625958,279455,931,931,2026-01-01,Harry Wilson,GB1,0,0,0,0,85
4625958_349701,4625958,349701,931,931,2026-01-01,Antonee Robinson,GB1,0,0,0,0,90
4625958_392757,4625958,392757,873,281,2026-01-01,Marc Guéhi,GB1,0,0,0,0,90
4625958_420002,4625958,420002,873,873,2026-01-01,Jean-Philippe Mateta,GB1,0,0,1,0,90
4625958_434224,4625958,434224,873,873,2026-01-01,Maxence Lacroix,GB1,0,0,0,0,90
4625958_72476,4625958,72476,931,931,2026-01-01,Bernd Leno,GB1,0,0,0,0,90
4625958_730893,4625958,730893,873,873,2026-01-01,Tyrick Mitchell,GB1,0,0,0,0,90
4625959_105470,4625959,105470,31,31,2026-01-01,Alisson,GB1,0,0,0,0,90
4625959_139208,4625959,139208,31,31,2026-01-01,Virgil van Dijk,GB1,0,0,0,0,90
4625959_344069,4625959,344069,399,399,2026-01-01,Anton Stach,GB1,0,0,0,0,90
4625959_434675,4625959,434675,31,31,2026-01-01,Cody Gakpo,GB1,0,0,0,0,24
4625959_451276,4625959,451276,31,31,2026-01-01,Dominik Szoboszlai,GB1,0,0,0,0,90
4625959_478573,4625959,478573,31,31,2026-01-01,Ryan Gravenberch,GB1,0,0,0,0,90
4625959_484547,4625959,484547,31,31,2026-01-01,Jeremie Frimpong,GB1,0,0,0,0,84
4625959_534033,4625959,534033,31,31,2026-01-01,Alexis Mac Allister,GB1,0,0,0,0,24
4625962_111455,4625962,111455,289,289,2026-01-01,Granit Xhaka,GB1,0,0,0,0,90
4625962_241641,4625962,241641,281,281,2026-01-01,Bernardo Silva,GB1,0,0,0,0,85
4625962_315858,4625962,315858,281,281,2026-01-01,Gianluigi Donnarumma,GB1,0,0,0,0,90
4625962_353032,4625962,353032,289,289,2026-01-01,Omar Alderete,GB1,0,0,0,0,90
4625962_406635,4625962,406635,281,281,2026-01-01,Phil Foden,GB1,0,0,0,0,90
4625962_418560,4625962,418560,281,281,2026-01-01,Erling Haaland,GB1,0,0,0,0,90
4625962_486049,4625962,486049,281,281,2026-01-01,Jérémy Doku,GB1,0,0,0,0,39
4625962_607223,4625962,607223,281,281,2026-01-01,Rayan Cherki,GB1,0,0,0,0,90
4620873_182906,4620873,182906,5,5,2026-01-02,Mike Maignan,IT1,0,0,0,0,90
4620873_182913,4620873,182913,5,5,2026-01-02,Adrien Rabiot,IT1,0,0,0,1,90
4620873_278531,4620873,278531,1390,2239,2026-01-02,Sebastiano Luperto,IT1,0,0,0,0,90
4620873_27992,4620873,27992,5,5,2026-01-02,Luka Modrić,IT1,0,0,0,0,90
4620873_315779,4620873,315779,5,5,2026-01-02,Christian Pulisic,IT1,0,0,0,0,11
4620873_357164,4620873,357164,5,5,2026-01-02,Rafael Leão,IT1,0,0,1,0,69
4620873_381950,4620873,381950,5,5,2026-01-02,Alexis Saelemaekers,IT1,1,0,0,0,90
4620873_467992,4620873,467992,5,5,2026-01-02,Samuele Ricci,IT1,0,0,0,0,21
4620873_569598,4620873,569598,5,5,2026-01-02,Youssouf Fofana,IT1,0,0,0,0,69
4635157_215977,4635157,215977,826,826,2026-01-02,Adrien Thomasson,FR1,0,0,1,1,90
4635157_354726,4635157,354726,826,826,2026-01-02,Florian Sotoca,FR1,0,0,0,0,1
4645854_127108,4645854,127108,367,367,2026-01-02,Florian Lejeune,ES1,0,0,0,0,90
4645854_192009,4645854,192009,367,367,2026-01-02,Unai López,ES1,1,0,0,1,81
4645854_221150,4645854,221150,3709,3709,2026-01-02,Dakonam Djené,ES1,1,0,0,0,90
4645854_226012,4645854,226012,3709,3709,2026-01-02,David Soria,ES1,1,0,0,0,90
4645854_257062,4645854,257062,367,367,2026-01-02,Álvaro García,ES1,0,0,0,0,90
4645854_268670,4645854,268670,367,367,2026-01-02,Gerard Gumbau,ES1,0,0,0,0,9
4645854_281989,4645854,281989,3709,3709,2026-01-02,Luis Milla,ES1,0,0,0,1,90
4645854_362086,4645854,362086,367,367,2026-01-02,Isi Palazón,ES1,0,0,0,0,81
4645854_390688,4645854,390688,3709,3709,2026-01-02,Juan Iglesias,ES1,1,0,0,0,58
4645854_517753,4645854,517753,367,367,2026-01-02,Óscar Valentín,ES1,0,0,0,0,90
4620872_133179,4620872,133179,800,800,2026-01-03,Marten de Roon,IT1,1,0,0,0,90
4620872_165513,4620872,165513,800,800,2026-01-03,Berat Djimsiti,IT1,0,0,0,0,90
4620872_199248,4620872,199248,12,12,2026-01-03,Bryan Cristante,IT1,0,0,0,0,90
4620872_256448,4620872,256448,12,12,2026-01-03,Gianluca Mancini,IT1,1,0,0,0,90
4620872_435772,4620872,435772,800,800,2026-01-03,Charles De Ketelaere,IT1,0,0,0,0,90
4620872_459763,4620872,459763,800,800,2026-01-03,Marco Carnesecchi,IT1,0,0,0,0,90
4620872_607854,4620872,607854,800,800,2026-01-03,Éderson,IT1,0,0,0,0,72
4620874_395237,4620874,395237,1047,1047,2026-01-03,Maxence Caqueret,IT1,0,0,0,0,69
4620876_251878,4620876,251878,252,252,2026-01-03,Aarón Martín,IT1,0,0,0,0,90
4620876_487843,4620876,487843,252,252,2026-01-03,Lorenzo Colombo,IT1,0,0,1,0,76
4620876_532937,4620876,532937,252,252,2026-01-03,Johan Vásquez,IT1,0,0,0,0,90
4620878_238537,4620878,238537,1005,1005,2026-01-03,Wladimiro Falcone,IT1,1,0,0,0,90
4620878_265088,4620878,265088,506,506,2026-01-03,Manuel Locatelli,IT1,0,0,0,0,77
4620878_301238,4620878,301238,506,506,2026-01-03,Michele Di Gregorio,IT1,0,0,0,0,90
4620878_332697,4620878,332697,506,506,2026-01-03,Weston McKennie,IT1,0,0,1,0,83
4620878_360518,4620878,360518,506,506,2026-01-03,Teun Koopmeiners,IT1,0,0,0,0,21
4620878_368887,4620878,368887,506,506,2026-01-03,Loïs Openda,IT1,0,0,0,0,13
4620878_392516,4620878,392516,1005,1005,2026-01-03,Antonino Gallo,IT1,0,0,0,0,90
4620878_459658,4620878,459658,506,506,2026-01-03,Andrea Cambiaso,IT1,0,0,0,0,69
4620878_463618,4620878,463618,506,506,2026-01-03,Khéphren Thuram,IT1,0,0,0,0,69
4620878_533738,4620878,533738,506,506,2026-01-03,Jonathan David,IT1,0,0,0,0,90
4620880_315865,4620880,315865,6574,6574,2026-01-03,Andrea Pinamonti,IT1,0,0,0,0,85
4620880_445126,4620880,445126,130,130,2026-01-03,Emanuele Valeri,IT1,0,0,0,0,90
4620880_74683,4620880,74683,6574,6574,2026-01-03,Nemanja Matić,IT1,1,0,0,0,90
4625964_111873,4625964,111873,405,405,2026-01-03,Emiliano Martínez,GB1,0,0,0,0,90
4625964_126664,4625964,126664,405,405,2026-01-03,Lucas Digne,GB1,0,0,0,0,21
4625964_127202,4625964,127202,703,703,2026-01-03,Matz Sels,GB1,0,0,0,0,12
4625964_193116,4625964,193116,405,405,2026-01-03,John McGinn,GB1,0,0,2,0,83
4625964_249565,4625964,249565,405,405,2026-01-03,Youri Tielemans,GB1,0,0,0,1,90
4625964_324358,4625964,324358,405,405,2026-01-03,Ollie Watkins,GB1,0,0,1,0,83
4625964_326029,4625964,326029,405,12,2026-01-03,Donyell Malen,GB1,0,0,0,0,7
4625964_413403,4625964,413403,405,405,2026-01-03,Ezri Konsa,GB1,0,0,0,0,90
4625964_413507,4625964,413507,703,703,2026-01-03,Nikola Milenković,GB1,0,0,0,0,90
4625964_429014,4625964,429014,703,703,2026-01-03,Morgan Gibbs-White,GB1,0,0,1,0,90
4625964_497291,4625964,497291,703,703,2026-01-03,Nicolás Domínguez,GB1,0,0,0,0,84
4625964_503680,4625964,503680,703,703,2026-01-03,Neco Williams,GB1,0,0,0,0,90
4625964_585959,4625964,585959,703,24,2026-01-03,Arnaud Kalimuendo,GB1,0,0,0,0,6
4625965_144028,4625965,144028,11,11,2026-01-03,Leandro Trossard,GB1,0,0,0,0,23
4625965_262749,4625965,262749,11,11,2026-01-03,David Raya,GB1,0,0,0,0,90
4625965_316264,4625965,316264,11,11,2026-01-03,Martin Ødegaard,GB1,0,0,0,1,80
4625965_357662,4625965,357662,11,11,2026-01-03,Declan Rice,GB1,0,0,2,0,90
4625965_423440,4625965,423440,11,11,2026-01-03,Martín Zubimendi,GB1,1,0,0,0,90
4625965_433177,4625965,433177,11,11,2026-01-03,Bukayo Saka,GB1,0,0,0,1,23
4625965_435338,4625965,435338,11,11,2026-01-03,Gabriel,GB1,0,0,1,0,90
4625965_495666,4625965,495666,11,11,2026-01-03,William Saliba,GB1,0,0,0,0,90
4625965_583255,4625965,583255,989,281,2026-01-03,Antoine Semenyo,GB1,1,0,0,0,90
4625965_654539,4625965,654539,989,989,2026-01-03,Adrien Truffert,GB1,0,0,0,0,90
4625965_655488,4625965,655488,11,11,2026-01-03,Gabriel Martinelli,GB1,0,0,0,0,67
4625966_148153,4625966,148153,1237,1237,2026-01-03,Lewis Dunk,GB1,0,0,0,0,90
4625966_67063,4625966,67063,1237,1237,2026-01-03,Danny Welbeck,GB1,0,0,0,0,19
4625966_82873,4625966,82873,1237,1237,2026-01-03,Pascal Groß,GB1,0,0,0,0,19
4625966_95424,4625966,95424,1132,1132,2026-01-03,Kyle Walker,GB1,1,0,0,0,90
4625973_249994,4625973,249994,543,543,2026-01-03,José Sá,GB1,0,0,0,0,90
4625973_283628,4625973,283628,379,379,2026-01-03,Tomáš Souček,GB1,0,0,0,0,45
4625973_314875,4625973,314875,379,379,2026-01-03,Jarrod Bowen,GB1,0,0,0,0,90
4625973_429983,4625973,429983,543,873,2026-01-03,Jørgen Strand Larsen,GB1,0,0,0,0,29
4625973_525247,4625973,525247,379,379,2026-01-03,Maximilian Kilman,GB1,0,0,0,0,90
4635150_175639,4635150,175639,417,417,2026-01-03,Jonathan Clauss,FR1,0,0,0,0,90
4635153_191056,4635153,191056,273,273,2026-01-03,Brice Samba,FR1,0,0,0,0,90
4635153_288225,4635153,288225,273,273,2026-01-03,Ludovic Blas,FR1,0,0,0,0,28
4635153_324795,4635153,324795,273,273,2026-01-03,Mahdi Camara,FR1,0,0,0,0,90
4635153_485960,4635153,485960,273,273,2026-01-03,Lilian Brassier,FR1,0,0,0,1,90
4635153_84301,4635153,84301,1082,1082,2026-01-03,Benjamin André,FR1,1,0,0,0,90
4645850_126751,4645850,126751,621,621,2026-01-03,Iñigo Ruiz de Galarreta,ES1,0,0,0,0,60
4645850_213260,4645850,213260,331,331,2026-01-03,Rubén García,ES1,0,0,1,0,76
4645850_213670,4645850,213670,331,331,2026-01-03,Lucas Torró,ES1,0,0,0,0,90
4645850_248738,4645850,248738,331,331,2026-01-03,Sergio Herrera,ES1,0,0,0,0,90
4645850_255508,4645850,255508,621,621,2026-01-03,Iñaki Williams,ES1,0,0,0,0,60
4645850_262396,4645850,262396,621,621,2026-01-03,Unai Simón,ES1,0,0,0,0,90
4645850_338425,4645850,338425,621,621,2026-01-03,Álex Berenguer,ES1,1,0,0,0,30
4645850_340205,4645850,340205,621,621,2026-01-03,Gorka Guruzeta,ES1,0,0,1,0,90
4645850_449796,4645850,449796,331,331,2026-01-03,Alejandro Catena,ES1,1,0,0,0,90
4645850_46413,4645850,46413,331,331,2026-01-03,Ante Budimir,ES1,0,0,0,0,76
4645850_524000,4645850,524000,621,621,2026-01-03,Dani Vivian,ES1,0,0,0,0,90
4645850_552425,4645850,552425,331,331,2026-01-03,Jon Moncayola,ES1,1,0,0,0,90
4645850_571020,4645850,571020,621,621,2026-01-03,Oihan Sancet,ES1,0,0,0,0,60
4645850_634131,4645850,634131,331,331,2026-01-03,Aimar Oroz,ES1,0,0,0,0,83
4645850_709187,4645850,709187,621,621,2026-01-03,Nico Williams,ES1,0,0,0,0,90
4645852_258923,4645852,258923,131,131,2026-01-03,Marcus Rashford,ES1,0,0,0,0,45
4645852_38253,4645852,38253,131,131,2026-01-03,Robert Lewandowski,ES1,0,0,1,0,26
4645852_398184,4645852,398184,131,131,2026-01-03,Ferran Torres,ES1,0,0,0,0,64
4645852_411295,4645852,411295,131,131,2026-01-03,Raphinha,ES1,0,0,0,0,64
4645852_411975,4645852,411975,131,131,2026-01-03,Jules Koundé,ES1,0,0,0,0,90
4645852_466794,4645852,466794,131,131,2026-01-03,Eric García,ES1,0,0,0,0,90
4645852_93936,4645852,93936,714,714,2026-01-03,Kike García,ES1,0,0,0,0,15
4645858_278359,4645858,278359,940,940,2026-01-03,Borja Iglesias,ES1,0,0,2,0,67
4645858_331505,4645858,331505,940,940,2026-01-03,Óscar Mingueza,ES1,0,0,0,0,90
4645858_573775,4645858,573775,1049,1049,2026-01-03,Hugo Duro,ES1,1,0,0,0,90
4645858_72047,4645858,72047,940,940,2026-01-03,Iago Aspas,ES1,0,0,0,1,9
4645859_380598,4645859,380598,1050,1050,2026-01-03,Santi Comesaña,ES1,1,0,0,0,90
4645859_59561,4645859,59561,1050,1050,2026-01-03,Dani Parejo,ES1,0,0,0,0,76
4620875_234523,4620875,234523,2239,2239,2026-01-04,Antonio Sanabria,IT1,0,0,0,0,14
4620875_273132,4620875,273132,430,430,2026-01-04,Robin Gosens,IT1,0,0,0,0,24
4620875_308279,4620875,308279,430,430,2026-01-04,Rolando Mandragora,IT1,0,0,0,0,85
4620875_351955,4620875,351955,2239,2239,2026-01-04,Federico Baschirotto,IT1,0,0,0,0,90
4620875_432092,4620875,432092,430,430,2026-01-04,Roberto Piccoli,IT1,0,0,0,0,90
4620877_148252,4620877,148252,1025,1025,2026-01-04,Remo Freuler,IT1,0,0,0,0,11
4620877_181136,4620877,181136,46,46,2026-01-04,Piotr Zielinski,IT1,0,0,1,0,90
4620877_198116,4620877,198116,46,46,2026-01-04,Federico Dimarco,IT1,0,0,0,1,90
4620877_255942,4620877,255942,46,46,2026-01-04,Nicolò Barella,IT1,1,0,0,0,68
4620877_318528,4620877,318528,46,46,2026-01-04,Marcus Thuram,IT1,0,0,1,0,83
4620877_368482,4620877,368482,1025,1025,2026-01-04,Riccardo Orsolini,IT1,0,0,0,0,22
4620877_406625,4620877,406625,46,46,2026-01-04,Lautaro Martínez,IT1,0,0,1,1,76
4620877_413565,4620877,413565,1025,1025,2026-01-04,Jhon Lucumí,IT1,0,0,0,0,45
4620877_42205,4620877,42205,46,46,2026-01-04,Yann Sommer,IT1,0,0,0,0,90
4620877_55735,4620877,55735,46,46,2026-01-04,Henrikh Mkhitaryan,IT1,0,0,0,0,22
4620877_585982,4620877,585982,46,46,2026-01-04,Carlos Augusto,IT1,0,0,0,0,14
4620879_165895,4620879,165895,6195,6195,2026-01-04,Matteo Politano,IT1,0,0,0,2,90
4620879_169880,4620879,169880,6195,6195,2026-01-04,Giovanni Di Lorenzo,IT1,0,0,0,0,90
4620879_192735,4620879,192735,6195,6195,2026-01-04,Stanislav Lobotka,IT1,0,0,0,0,90
4620879_197747,4620879,197747,398,398,2026-01-04,Alessio Romagnoli,IT1,0,0,0,0,90
4620879_197929,4620879,197929,398,398,2026-01-04,Ivan Provedel,IT1,0,0,0,0,90
4620879_239802,4620879,239802,398,398,2026-01-04,Adam Marusic,IT1,0,0,0,0,87
4620879_257474,4620879,257474,6195,6195,2026-01-04,Vanja Milinković-Savić,IT1,0,0,0,0,90
4620879_283735,4620879,283735,398,398,2026-01-04,Mattia Zaccagni,IT1,1,0,0,0,87
4620879_315969,4620879,315969,6195,6195,2026-01-04,Scott McTominay,IT1,0,0,0,0,90
4620879_465830,4620879,465830,398,36,2026-01-04,Mattéo Guendouzi,IT1,0,0,0,0,90
4620879_525299,4620879,525299,6195,6195,2026-01-04,Miguel Gutiérrez,IT1,0,0,0,0,11
4620879_610442,4620879,610442,6195,6195,2026-01-04,Rasmus Højlund,IT1,0,0,0,0,86
4620879_65278,4620879,65278,398,398,2026-01-04,Pedro,IT1,0,0,0,0,3
4620881_186368,4620881,186368,416,416,2026-01-04,Valentino Lazaro,IT1,0,0,0,0,90
4620881_241923,4620881,241923,276,276,2026-01-04,Lorenzo Montipò,IT1,0,0,0,0,90
4620881_293200,4620881,293200,416,416,2026-01-04,Nikola Vlašić,IT1,0,0,0,0,90
4625967_130164,4625967,130164,29,29,2026-01-04,Jordan Pickford,GB1,0,0,0,0,90
